City,Price,Date,Beach
Paris,61.2,2026-01-18,False
Amsterdam,42.19,2026-01-20,False
Rome,40.6,2026-01-19,True
Madrid,40.98,2026-01-19,False
Lisbon,44.84,2026-01-20,True
Athens,51.96,2026-01-18,True
Barcelona,36.31,2026-01-19,True
Berlin,26.31,2026-01-19,False
Milan,55.97,2026-01-20,False
Vienna,40.85,2026-01-20,False
Brussels,41.79,2026-01-19,False
Prague,45.41,2026-01-19,False
Budapest,34.56,2026-01-19,False
Zurich,78.85,2026-01-17,False
Cairo,133.98,2026-01-17,False
Casablanca,83.81,2026-01-19,True
Marrakech,46.5,2026-01-19,False
Tunis,97.17,2026-01-18,True
Algiers,64.5,2026-01-18,True
Tangier,41.0,2026-01-17,True
Beirut,91.11,2026-01-16,True
Amman,54.04,2026-01-17,True
Istanbul,92.45,2026-01-20,True
Doha,126.03,2026-01-21,True
Manama,134.29,2026-01-20,True
Nice,61.03,2026-01-20,True
Santorini,110.48,2026-01-20,True
Albufeira,31.63,2026-01-17,True
Catania,54.07,2026-01-19,True
Malaga,26.73,2026-01-17,True
Dubrovnik,72.57,2026-01-17,True
Toulon,152.19,2026-01-20,True
Sharm El Sheikh,81.99,2026-01-20,True
Hurghada,101.71,2026-01-16,True
Djerba,113.5,2026-01-17,True
Essaouira,34.52,2026-01-19,True
Agadir,38.0,2026-01-18,True
