City,Price,Date,Beach
Paris,80.94,2025-08-02,False
Amsterdam,128.88,2025-08-02,False
Rome,104.15,2025-07-30,True
Madrid,135.39,2025-07-29,False
Lisbon,129.17,2025-07-29,True
Athens,161.81,2025-07-30,True
Barcelona,82.9,2025-07-29,True
Berlin,124.64,2025-07-29,False
Milan,114.48,2025-07-31,False
Vienna,153.65,2025-08-01,False
Brussels,157.24,2025-07-30,False
Prague,114.46,2025-08-01,False
Budapest,76.66,2025-08-01,False
Zurich,122.93,2025-07-29,False
Cairo,269.31,2025-07-31,False
Casablanca,209.19,2025-07-30,True
Marrakech,156.68,2025-08-02,False
Tunis,235.72,2025-07-30,True
Algiers,209.57,2025-07-29,True
Tangier,243.02,2025-08-02,True
Beirut,255.29,2025-08-01,True
Amman,289.93,2025-07-31,True
Istanbul,196.17,2025-08-01,True
Doha,299.55,2025-08-02,True
Manama,319.68,2025-07-31,True
Nice,126.49,2025-07-29,True
Santorini,98.94,2025-07-29,True
Albufeira,85.99,2025-07-29,True
Catania,91.97,2025-07-30,True
Malaga,90.26,2025-07-29,True
Dubrovnik,80.06,2025-07-31,True
Naples,90.16,2025-07-29,True
Toulon,288.08,2025-08-02,True
Sharm El Sheikh,254.89,2025-07-29,True
Hurghada,217.04,2025-08-01,True
Djerba,191.72,2025-07-29,True
Essaouira,181.45,2025-07-30,True
Agadir,167.33,2025-07-29,True
