City,Price,Date,Beach
Paris,43.69,2025-09-22,False
Amsterdam,59.09,2025-09-18,False
Rome,75.69,2025-09-22,True
Madrid,34.24,2025-09-20,False
Lisbon,58.09,2025-09-22,True
Athens,97.12,2025-09-22,True
Barcelona,47.0,2025-09-20,True
Berlin,64.25,2025-09-22,False
Milan,67.63,2025-09-20,False
Vienna,74.85,2025-09-22,False
Brussels,60.08,2025-09-22,False
Prague,33.85,2025-09-18,False
Budapest,45.17,2025-09-22,False
Zurich,87.75,2025-09-22,False
Cairo,164.48,2025-09-19,False
Casablanca,112.01,2025-09-21,True
Marrakech,67.59,2025-09-21,False
Tunis,123.06,2025-09-20,True
Algiers,94.77,2025-09-20,True
Tangier,64.4,2025-09-20,True
Beirut,127.09,2025-09-22,True
Amman,127.39,2025-09-19,True
Istanbul,96.57,2025-09-22,True
Doha,177.73,2025-09-22,True
Manama,164.57,2025-09-22,True
Nice,72.34,2025-09-22,True
Santorini,71.01,2025-09-22,True
Albufeira,37.08,2025-09-22,True
Catania,85.29,2025-09-22,True
Malaga,46.71,2025-09-21,True
Dubrovnik,70.6,2025-09-22,True
Naples,75.0,2025-09-22,True
Toulon,215.54,2025-09-22,True
Hurghada,131.89,2025-09-18,True
Djerba,138.12,2025-09-20,True
Essaouira,75.25,2025-09-20,True
Agadir,42.83,2025-09-18,True
