City,Price,Date,Beach
Paris,55.38,2025-10-21,False
Amsterdam,57.84,2025-10-21,False
Rome,69.76,2025-10-22,True
Madrid,61.3,2025-10-21,False
Lisbon,68.82,2025-10-20,True
Athens,61.38,2025-10-21,True
Barcelona,50.2,2025-10-21,True
Berlin,78.61,2025-10-20,False
Milan,60.66,2025-10-21,False
Vienna,64.39,2025-10-21,False
Prague,24.45,2025-10-21,False
Budapest,37.56,2025-10-20,False
Zurich,94.92,2025-10-21,False
Cairo,156.6,2025-10-21,False
Casablanca,92.94,2025-10-19,True
Marrakech,70.18,2025-10-21,False
Tunis,112.92,2025-10-21,True
Algiers,98.54,2025-10-22,True
Tangier,59.46,2025-10-19,True
Beirut,110.83,2025-10-23,True
Amman,127.49,2025-10-20,True
Istanbul,116.62,2025-10-20,True
Manama,166.39,2025-10-21,True
Nice,49.48,2025-10-23,True
Santorini,47.5,2025-10-20,True
Albufeira,51.69,2025-10-21,True
Catania,58.41,2025-10-20,True
Malaga,55.6,2025-10-21,True
Dubrovnik,50.53,2025-10-22,True
Naples,71.23,2025-10-22,True
Toulon,207.32,2025-10-21,True
Sharm El Sheikh,152.38,2025-10-20,True
Hurghada,117.2,2025-10-21,True
Djerba,177.1,2025-10-21,True
Essaouira,98.34,2025-10-22,True
Agadir,75.93,2025-10-21,True
