City,Price,Date,Beach
Paris,45.49,2025-12-01,False
Rome,62.78,2025-12-01,True
Madrid,19.56,2025-12-01,False
Lisbon,76.84,2025-11-30,True
Athens,67.94,2025-11-29,True
Barcelona,24.1,2025-12-01,True
Berlin,43.57,2025-11-30,False
Milan,60.18,2025-12-01,False
Vienna,42.7,2025-12-01,False
Brussels,83.19,2025-12-01,False
Budapest,35.2,2025-12-01,False
Zurich,54.93,2025-11-29,False
Cairo,149.09,2025-12-01,False
Casablanca,89.42,2025-12-01,True
Marrakech,41.37,2025-11-29,False
Tunis,122.99,2025-12-01,True
Algiers,81.82,2025-12-01,True
Tangier,66.02,2025-12-01,True
Beirut,134.59,2025-11-30,True
Amman,111.91,2025-11-29,True
Doha,182.86,2025-12-01,True
Manama,172.95,2025-11-27,True
Nice,56.95,2025-11-29,True
Santorini,151.64,2025-11-30,True
Catania,43.35,2025-12-01,True
Malaga,32.56,2025-12-01,True
Dubrovnik,109.91,2025-11-27,True
Naples,51.88,2025-12-01,True
Sharm El Sheikh,123.7,2025-11-30,True
Hurghada,136.01,2025-11-27,True
Djerba,108.88,2025-12-01,True
Essaouira,68.33,2025-12-01,True
Agadir,39.37,2025-11-30,True
