City,Price,Date,Beach
Paris,88.59,2025-06-08,False
Amsterdam,68.29,2025-06-08,False
Madrid,66.05,2025-06-10,False
Lisbon,79.91,2025-06-09,True
Barcelona,90.21,2025-06-11,True
Berlin,87.57,2025-06-08,False
Milan,70.41,2025-06-11,False
Vienna,115.61,2025-06-10,False
Prague,77.97,2025-06-08,False
Budapest,99.22,2025-06-10,False
Cairo,192.83,2025-06-07,False
Casablanca,155.5,2025-06-11,True
Algiers,162.22,2025-06-09,True
Beirut,205.15,2025-06-10,True
Amman,139.88,2025-06-11,True
Istanbul,122.81,2025-06-10,True
Doha,306.94,2025-06-07,True
Manama,194.56,2025-06-07,True
Santorini,171.25,2025-06-10,True
Albufeira,38.05,2025-06-11,True
Catania,124.44,2025-06-09,True
Malaga,46.57,2025-06-08,True
Dubrovnik,87.82,2025-06-11,True
Toulon,206.1,2025-06-11,True
Sharm El Sheikh,183.45,2025-06-10,True
Hurghada,159.92,2025-06-07,True
Djerba,163.87,2025-06-11,True
Essaouira,173.66,2025-06-09,True
