City,Price,Date,Beach
Paris,64.31,2025-06-23,False
Amsterdam,60.27,2025-06-20,False
Rome,87.13,2025-06-24,True
Madrid,68.23,2025-06-24,False
Lisbon,97.33,2025-06-24,True
Athens,85.48,2025-06-24,True
Barcelona,63.25,2025-06-23,True
Berlin,78.17,2025-06-24,False
Milan,85.92,2025-06-24,False
Vienna,90.42,2025-06-23,False
Brussels,96.5,2025-06-24,False
Prague,63.25,2025-06-24,False
Budapest,76.19,2025-06-23,False
Zurich,100.48,2025-06-24,False
Cairo,133.85,2025-06-23,False
Casablanca,157.91,2025-06-24,True
Marrakech,88.34,2025-06-21,False
Tunis,189.16,2025-06-21,True
Algiers,134.79,2025-06-21,True
Tangier,189.29,2025-06-23,True
Beirut,210.78,2025-06-23,True
Amman,182.28,2025-06-21,True
Istanbul,112.99,2025-06-23,True
Doha,144.6,2025-06-24,True
Manama,188.54,2025-06-24,True
Nice,103.17,2025-06-22,True
Santorini,145.78,2025-06-21,True
Albufeira,29.43,2025-06-21,True
Catania,80.17,2025-06-23,True
Malaga,29.43,2025-06-21,True
Dubrovnik,103.17,2025-06-23,True
Naples,65.25,2025-06-24,True
Toulon,148.03,2025-06-23,True
Sharm El Sheikh,162.69,2025-06-24,True
Hurghada,135.5,2025-06-24,True
Djerba,183.18,2025-06-24,True
Essaouira,211.88,2025-06-20,True
Agadir,66.52,2025-06-22,True
