City,Price,Date,Beach
Paris,101.8,2025-12-29,False
Amsterdam,77.09,2025-12-29,False
Rome,81.37,2025-12-29,True
Madrid,96.83,2025-12-29,False
Lisbon,121.78,2025-12-29,True
Athens,175.31,2025-12-29,True
Barcelona,93.57,2025-12-29,True
Berlin,107.64,2025-12-26,False
Milan,85.92,2025-12-26,False
Vienna,35.59,2025-12-29,False
Brussels,114.72,2025-12-29,False
Prague,47.98,2025-12-29,False
Budapest,31.61,2025-12-29,False
Zurich,130.19,2025-12-29,False
Cairo,176.97,2025-12-29,False
Casablanca,140.64,2025-12-29,True
Marrakech,85.96,2025-12-29,False
Tunis,205.44,2025-12-28,True
Algiers,207.69,2025-12-29,True
Tangier,184.59,2025-12-28,True
Beirut,102.72,2025-12-29,True
Amman,133.58,2025-12-29,True
Istanbul,122.03,2025-12-29,True
Doha,286.28,2025-12-29,True
Manama,321.91,2025-12-27,True
Nice,109.9,2025-12-29,True
Santorini,229.07,2025-12-27,True
Albufeira,93.28,2025-12-29,True
Catania,70.46,2025-12-29,True
Malaga,74.18,2025-12-29,True
Dubrovnik,171.47,2025-12-29,True
Naples,99.04,2025-12-27,True
Toulon,264.46,2025-12-29,True
Sharm El Sheikh,118.6,2025-12-29,True
Hurghada,127.5,2025-12-29,True
Djerba,189.11,2025-12-29,True
Essaouira,111.37,2025-12-29,True
Agadir,103.96,2025-12-28,True
