City,Price,Date,Beach
Paris,125.29,2025-07-24,False
Amsterdam,137.77,2025-07-24,False
Rome,102.65,2025-07-21,True
Madrid,146.34,2025-07-25,False
Lisbon,170.59,2025-07-23,True
Athens,147.23,2025-07-22,True
Berlin,131.22,2025-07-21,False
Milan,110.96,2025-07-21,False
Vienna,133.14,2025-07-21,False
Brussels,152.81,2025-07-21,False
Prague,124.02,2025-07-21,False
Budapest,100.9,2025-07-21,False
Zurich,119.96,2025-07-22,False
Cairo,254.42,2025-07-22,False
Casablanca,212.56,2025-07-24,True
Marrakech,151.45,2025-07-21,False
Tunis,260.29,2025-07-23,True
Algiers,226.83,2025-07-24,True
Tangier,261.37,2025-07-22,True
Beirut,243.77,2025-07-25,True
Amman,257.62,2025-07-21,True
Istanbul,191.45,2025-07-22,True
Doha,256.49,2025-07-22,True
Nice,118.95,2025-07-21,True
Santorini,119.25,2025-07-22,True
Albufeira,77.73,2025-07-23,True
Catania,100.0,2025-07-23,True
Malaga,108.9,2025-07-23,True
Dubrovnik,58.19,2025-07-22,True
Naples,77.64,2025-07-24,True
Toulon,261.03,2025-07-22,True
Sharm El Sheikh,249.28,2025-07-25,True
Hurghada,245.22,2025-07-25,True
Djerba,246.83,2025-07-23,True
Essaouira,180.38,2025-07-23,True
Agadir,145.99,2025-07-23,True
