City,Price,Date,Beach
Paris,63.46,2026-01-17,False
Amsterdam,45.43,2026-01-18,False
Rome,45.28,2026-01-15,True
Madrid,24.79,2026-01-18,False
Lisbon,44.27,2026-01-15,True
Athens,45.12,2026-01-17,True
Barcelona,26.41,2026-01-18,True
Berlin,44.89,2026-01-17,False
Milan,51.31,2026-01-16,False
Vienna,39.76,2026-01-15,False
Brussels,45.41,2026-01-16,False
Prague,21.85,2026-01-17,False
Budapest,31.64,2026-01-17,False
Zurich,80.61,2026-01-18,False
Cairo,122.07,2026-01-15,False
Casablanca,84.29,2026-01-18,True
Marrakech,44.15,2026-01-17,False
Tunis,100.22,2026-01-16,True
Algiers,44.47,2026-01-18,True
Tangier,43.86,2026-01-18,True
Beirut,86.92,2026-01-15,True
Amman,43.73,2026-01-15,True
Istanbul,93.3,2026-01-15,True
Doha,125.8,2026-01-13,True
Manama,188.44,2026-01-14,True
Nice,45.24,2026-01-18,True
Santorini,231.4,2026-01-18,True
Albufeira,31.6,2026-01-18,True
Catania,42.24,2026-01-17,True
Malaga,24.79,2026-01-18,True
Dubrovnik,67.47,2026-01-16,True
Naples,46.75,2026-01-18,True
Toulon,178.95,2026-01-17,True
Sharm El Sheikh,83.22,2026-01-17,True
Hurghada,83.41,2026-01-17,True
Djerba,100.15,2026-01-18,True
Essaouira,49.07,2026-01-18,True
Agadir,35.7,2026-01-18,True
