City,Price,Date,Beach
Paris,54.15,2025-05-29,False
Amsterdam,94.9,2025-05-29,False
Rome,85.7,2025-05-29,True
Madrid,129.81,2025-05-28,False
Lisbon,119.26,2025-05-28,True
Athens,114.54,2025-05-29,True
Barcelona,68.2,2025-05-29,True
Milan,94.34,2025-05-29,False
Prague,65.22,2025-05-26,False
Budapest,97.21,2025-05-28,False
Zurich,118.79,2025-05-29,False
Cairo,163.6,2025-05-28,False
Casablanca,143.31,2025-05-28,True
Marrakech,123.51,2025-05-28,False
Algiers,93.41,2025-05-29,True
Tangier,99.44,2025-05-29,True
Beirut,234.94,2025-05-29,True
Amman,129.18,2025-05-27,True
Istanbul,172.3,2025-05-27,True
Doha,223.16,2025-05-28,True
Manama,303.57,2025-05-27,True
Nice,102.74,2025-05-26,True
Santorini,98.71,2025-05-27,True
Albufeira,73.3,2025-05-28,True
Catania,51.33,2025-05-28,True
Malaga,99.23,2025-05-28,True
Toulon,251.5,2025-05-28,True
Sharm El Sheikh,127.0,2025-05-28,True
Hurghada,129.53,2025-05-28,True
Essaouira,258.63,2025-05-29,True
Agadir,77.74,2025-05-28,True
