City,Price,Date,Beach
Paris,78.55,2026-01-26,False
Amsterdam,40.71,2026-01-26,False
Rome,39.32,2026-01-26,True
Madrid,43.59,2026-01-26,False
Lisbon,44.51,2026-01-26,True
Athens,44.7,2026-01-27,True
Barcelona,24.63,2026-01-26,True
Berlin,44.9,2026-01-26,False
Milan,57.0,2026-01-26,False
Vienna,40.71,2026-01-26,False
Brussels,44.6,2026-01-27,False
Prague,55.48,2026-01-28,False
Budapest,39.05,2026-01-28,False
Zurich,70.3,2026-01-26,False
Cairo,134.76,2026-01-26,False
Casablanca,96.89,2026-01-26,True
Marrakech,43.57,2026-01-26,False
Tunis,103.54,2026-01-26,True
Algiers,108.18,2026-01-29,True
Tangier,60.69,2026-01-27,True
Beirut,106.31,2026-01-30,True
Amman,42.61,2026-01-26,True
Istanbul,99.66,2026-01-28,True
Doha,145.12,2026-01-29,True
Manama,162.8,2026-01-26,True
Nice,57.06,2026-01-27,True
Santorini,98.28,2026-01-26,True
Albufeira,26.84,2026-01-26,True
Catania,67.72,2026-01-25,True
Malaga,24.62,2026-01-30,True
Dubrovnik,64.59,2026-01-25,True
Naples,48.32,2026-01-28,True
Toulon,173.03,2026-01-27,True
Sharm El Sheikh,82.79,2026-01-30,True
Hurghada,98.6,2026-01-26,True
Djerba,123.5,2026-01-25,True
Essaouira,45.06,2026-01-26,True
Agadir,41.64,2026-01-25,True
