City,Price,Date,Beach
Paris,54.59,2025-05-18,False
Amsterdam,88.26,2025-05-18,False
Rome,68.0,2025-05-18,True
Madrid,109.88,2025-05-15,False
Lisbon,101.35,2025-05-15,True
Berlin,95.9,2025-05-17,False
Milan,80.36,2025-05-17,False
Vienna,130.88,2025-05-14,False
Brussels,132.96,2025-05-15,False
Budapest,52.92,2025-05-17,False
Zurich,103.03,2025-05-16,False
Cairo,226.04,2025-05-14,False
Casablanca,131.52,2025-05-17,True
Marrakech,75.75,2025-05-17,False
Tunis,161.65,2025-05-15,True
Algiers,116.65,2025-05-15,True
Tangier,124.53,2025-05-18,True
Beirut,189.58,2025-05-16,True
Amman,190.31,2025-05-17,True
Istanbul,106.25,2025-05-17,True
Doha,185.45,2025-05-17,True
Manama,147.68,2025-05-14,True
Santorini,102.84,2025-05-16,True
Albufeira,121.57,2025-05-14,True
Catania,53.65,2025-05-14,True
Dubrovnik,45.21,2025-05-15,True
Naples,79.59,2025-05-17,True
Toulon,187.84,2025-05-18,True
Sharm El Sheikh,138.68,2025-05-14,True
Hurghada,135.93,2025-05-14,True
Djerba,168.27,2025-05-14,True
Agadir,94.35,2025-05-18,True
