City,Price,Date,Beach
Paris,49.47,2026-01-08,False
Amsterdam,49.47,2026-01-08,False
Rome,40.72,2026-01-05,True
Madrid,28.81,2026-01-08,False
Lisbon,45.57,2026-01-05,True
Athens,84.16,2026-01-06,True
Barcelona,47.0,2026-01-07,True
Berlin,45.95,2026-01-08,False
Milan,51.28,2026-01-08,False
Vienna,51.05,2026-01-08,False
Brussels,45.94,2026-01-08,False
Prague,46.06,2026-01-08,False
Budapest,25.93,2026-01-06,False
Zurich,98.37,2026-01-08,False
Cairo,133.53,2026-01-08,False
Casablanca,73.31,2026-01-08,True
Marrakech,42.59,2026-01-07,False
Tunis,109.41,2026-01-05,True
Algiers,75.77,2026-01-07,True
Tangier,43.95,2026-01-08,True
Beirut,95.68,2026-01-04,True
Amman,62.56,2026-01-06,True
Istanbul,85.07,2026-01-06,True
Doha,172.63,2026-01-08,True
Manama,133.47,2026-01-08,True
Nice,53.66,2026-01-07,True
Santorini,114.19,2026-01-08,True
Albufeira,33.7,2026-01-03,True
Catania,45.94,2026-01-08,True
Malaga,29.66,2026-01-08,True
Dubrovnik,87.55,2026-01-05,True
Naples,45.96,2026-01-08,True
Toulon,119.47,2026-01-06,True
Sharm El Sheikh,76.09,2026-01-05,True
Hurghada,76.09,2026-01-05,True
Djerba,112.75,2026-01-05,True
Essaouira,43.34,2026-01-05,True
Agadir,36.81,2026-01-04,True
