City,Price,Date,Beach
Paris,105.17,2025-08-09,False
Amsterdam,120.03,2025-08-09,False
Rome,79.66,2025-08-07,True
Madrid,125.69,2025-08-06,False
Lisbon,134.84,2025-08-06,True
Barcelona,71.74,2025-08-07,True
Berlin,118.05,2025-08-10,False
Milan,106.94,2025-08-07,False
Vienna,172.12,2025-08-06,False
Brussels,122.06,2025-08-06,False
Prague,80.43,2025-08-07,False
Budapest,85.95,2025-08-08,False
Zurich,166.68,2025-08-06,False
Cairo,226.44,2025-08-08,False
Casablanca,173.56,2025-08-08,True
Marrakech,127.66,2025-08-09,False
Tunis,167.62,2025-08-10,True
Algiers,156.21,2025-08-10,True
Tangier,193.36,2025-08-10,True
Beirut,205.34,2025-08-07,True
Amman,178.78,2025-08-07,True
Istanbul,156.46,2025-08-07,True
Doha,259.37,2025-08-07,True
Manama,427.0,2025-08-06,True
Nice,148.33,2025-08-06,True
Santorini,95.99,2025-08-08,True
Albufeira,42.16,2025-08-10,True
Catania,97.59,2025-08-06,True
Malaga,68.97,2025-08-10,True
Dubrovnik,43.06,2025-08-07,True
Toulon,244.99,2025-08-06,True
Sharm El Sheikh,226.84,2025-08-10,True
Hurghada,253.58,2025-08-10,True
Djerba,216.41,2025-08-06,True
Essaouira,184.29,2025-08-09,True
Agadir,119.61,2025-08-06,True
