City,Price,Date,Beach
Paris,63.7,2025-05-05,False
Amsterdam,50.09,2025-05-07,False
Rome,119.13,2025-05-07,True
Madrid,53.1,2025-05-07,False
Lisbon,53.22,2025-05-05,True
Athens,82.02,2025-05-08,True
Barcelona,60.39,2025-05-06,True
Berlin,68.15,2025-05-06,False
Milan,70.13,2025-05-07,False
Vienna,141.93,2025-05-06,False
Brussels,152.37,2025-05-07,False
Prague,72.12,2025-05-08,False
Budapest,116.72,2025-05-06,False
Zurich,119.26,2025-05-07,False
Cairo,151.57,2025-05-08,False
Casablanca,95.06,2025-05-06,True
Marrakech,90.61,2025-05-07,False
Tunis,168.66,2025-05-08,True
Algiers,108.39,2025-05-06,True
Tangier,117.25,2025-05-07,True
Beirut,156.21,2025-05-05,True
Amman,200.91,2025-05-06,True
Istanbul,119.85,2025-05-05,True
Doha,212.39,2025-05-07,True
Manama,174.62,2025-05-05,True
Nice,54.22,2025-05-06,True
Albufeira,38.31,2025-05-05,True
Catania,107.92,2025-05-05,True
Malaga,42.36,2025-05-06,True
Naples,95.99,2025-05-05,True
Toulon,234.32,2025-05-07,True
Sharm El Sheikh,164.09,2025-05-06,True
Djerba,216.21,2025-05-07,True
Essaouira,120.27,2025-05-08,True
Agadir,35.53,2025-05-08,True
