City,Price,Date,Beach
Paris,60.85,2026-01-11,False
Amsterdam,45.35,2026-01-11,False
Rome,52.25,2026-01-08,True
Madrid,24.77,2026-01-08,False
Lisbon,46.52,2026-01-09,True
Athens,53.16,2026-01-11,True
Barcelona,36.28,2026-01-11,True
Berlin,44.87,2026-01-10,False
Milan,52.0,2026-01-10,False
Vienna,46.98,2026-01-10,False
Brussels,46.22,2026-01-09,False
Prague,23.78,2026-01-10,False
Budapest,36.93,2026-01-09,False
Zurich,84.42,2026-01-11,False
Cairo,141.65,2026-01-10,False
Casablanca,96.02,2026-01-08,True
Marrakech,44.77,2026-01-11,False
Tunis,101.0,2026-01-11,True
Algiers,66.58,2026-01-11,True
Tangier,43.85,2026-01-11,True
Beirut,89.1,2026-01-07,True
Amman,63.7,2026-01-10,True
Istanbul,98.73,2026-01-10,True
Doha,149.76,2026-01-07,True
Manama,137.73,2026-01-08,True
Nice,57.16,2026-01-11,True
Santorini,211.56,2026-01-06,True
Albufeira,26.56,2026-01-06,True
Catania,45.84,2026-01-10,True
Malaga,24.77,2026-01-11,True
Dubrovnik,67.16,2026-01-11,True
Naples,51.1,2026-01-11,True
Toulon,135.06,2026-01-10,True
Sharm El Sheikh,89.33,2026-01-08,True
Hurghada,85.13,2026-01-11,True
Djerba,98.86,2026-01-11,True
Essaouira,61.31,2026-01-08,True
Agadir,40.43,2026-01-11,True
