City,Price,Date,Beach
Paris,68.56,2025-09-23,False
Amsterdam,67.31,2025-09-23,False
Rome,73.13,2025-09-24,True
Madrid,34.49,2025-09-24,False
Lisbon,74.15,2025-09-23,True
Athens,73.14,2025-09-23,True
Barcelona,32.73,2025-09-25,True
Berlin,71.59,2025-09-24,False
Milan,60.34,2025-09-24,False
Vienna,64.47,2025-09-25,False
Brussels,60.34,2025-09-23,False
Prague,34.49,2025-09-25,False
Budapest,38.2,2025-09-27,False
Zurich,98.38,2025-09-27,False
Cairo,134.6,2025-09-26,False
Casablanca,80.28,2025-09-24,True
Marrakech,66.91,2025-09-24,False
Tunis,127.27,2025-09-24,True
Algiers,91.96,2025-09-25,True
Tangier,66.48,2025-09-27,True
Beirut,122.75,2025-09-23,True
Amman,99.07,2025-09-25,True
Istanbul,99.46,2025-09-27,True
Doha,172.22,2025-09-23,True
Manama,162.6,2025-09-23,True
Nice,73.87,2025-09-23,True
Santorini,79.1,2025-09-25,True
Albufeira,40.61,2025-09-23,True
Catania,82.32,2025-09-27,True
Malaga,47.59,2025-09-27,True
Dubrovnik,64.18,2025-09-27,True
Naples,65.4,2025-09-23,True
Toulon,167.78,2025-09-27,True
Sharm El Sheikh,121.38,2025-09-23,True
Hurghada,131.64,2025-09-23,True
Djerba,123.76,2025-09-27,True
Essaouira,76.87,2025-09-27,True
Agadir,43.31,2025-09-25,True
