City,Price,Date,Beach
Paris,55.37,2026-02-01,False
Amsterdam,52.58,2026-02-03,False
Rome,42.66,2026-02-03,True
Madrid,38.67,2026-02-02,False
Lisbon,33.65,2026-02-02,True
Athens,56.86,2026-02-01,True
Barcelona,25.31,2026-02-02,True
Berlin,44.04,2026-01-31,False
Milan,46.98,2026-02-01,False
Vienna,41.57,2026-02-03,False
Brussels,60.14,2026-02-01,False
Prague,46.67,2026-01-31,False
Budapest,27.63,2026-02-03,False
Zurich,92.62,2026-01-31,False
Cairo,142.62,2026-02-02,False
Casablanca,112.58,2026-01-29,True
Marrakech,49.38,2026-02-02,False
Tunis,109.57,2026-02-03,True
Algiers,83.87,2026-02-03,True
Tangier,92.68,2026-02-03,True
Beirut,102.83,2026-01-31,True
Amman,63.45,2026-02-01,True
Istanbul,84.19,2026-02-03,True
Doha,178.02,2026-01-31,True
Manama,144.81,2026-01-29,True
Nice,46.49,2026-02-02,True
Santorini,89.11,2026-02-01,True
Albufeira,26.74,2026-01-31,True
Catania,50.31,2026-01-31,True
Malaga,32.3,2026-02-01,True
Dubrovnik,67.31,2026-02-01,True
Naples,45.91,2026-01-30,True
Toulon,167.05,2026-02-02,True
Sharm El Sheikh,91.79,2026-02-01,True
Hurghada,91.94,2026-01-31,True
Djerba,171.95,2026-02-02,True
Essaouira,40.23,2026-02-02,True
Agadir,57.41,2026-02-01,True
