City,Price,Date,Beach
Paris,53.21,2025-11-24,False
Amsterdam,53.21,2025-11-25,False
Lisbon,55.0,2025-11-26,True
Athens,49.01,2025-11-25,True
Barcelona,55.24,2025-11-26,True
Milan,71.94,2025-11-24,False
Vienna,62.34,2025-11-24,False
Brussels,79.43,2025-11-25,False
Prague,49.84,2025-11-24,False
Budapest,58.7,2025-11-25,False
Zurich,49.01,2025-11-26,False
Cairo,146.26,2025-11-24,False
Casablanca,117.46,2025-11-25,True
Tunis,149.29,2025-11-24,True
Tangier,67.53,2025-11-24,True
Beirut,128.44,2025-11-26,True
Amman,65.19,2025-11-26,True
Istanbul,65.23,2025-11-24,True
Doha,175.33,2025-11-24,True
Manama,123.08,2025-11-26,True
Nice,51.28,2025-11-25,True
Santorini,151.64,2025-11-24,True
Albufeira,48.38,2025-11-24,True
Catania,78.35,2025-11-22,True
Malaga,35.64,2025-11-25,True
Dubrovnik,116.06,2025-11-23,True
Naples,66.01,2025-11-24,True
Toulon,263.76,2025-11-22,True
Sharm El Sheikh,82.67,2025-11-24,True
Hurghada,134.04,2025-11-22,True
Essaouira,101.07,2025-11-24,True
Agadir,46.42,2025-11-23,True
