City,Price,Date,Beach
Paris,68.01,2025-11-23,False
Amsterdam,55.0,2025-11-25,False
Rome,48.3,2025-11-23,True
Madrid,58.82,2025-11-24,False
Lisbon,65.05,2025-11-24,True
Athens,72.24,2025-11-24,True
Barcelona,33.99,2025-11-23,True
Brussels,72.13,2025-11-25,False
Prague,176.65,2025-11-24,False
Budapest,40.96,2025-11-25,False
Zurich,80.83,2025-11-26,False
Cairo,143.18,2025-11-23,False
Casablanca,98.47,2025-11-22,True
Marrakech,44.51,2025-11-24,False
Tunis,118.59,2025-11-26,True
Algiers,71.36,2025-11-23,True
Tangier,53.14,2025-11-24,True
Beirut,121.19,2025-11-25,True
Amman,71.59,2025-11-26,True
Istanbul,114.85,2025-11-22,True
Doha,159.47,2025-11-24,True
Santorini,159.96,2025-11-26,True
Albufeira,31.77,2025-11-23,True
Catania,66.93,2025-11-26,True
Malaga,35.64,2025-11-25,True
Dubrovnik,86.82,2025-11-24,True
Naples,45.96,2025-11-26,True
Toulon,270.3,2025-11-24,True
Sharm El Sheikh,105.28,2025-11-26,True
Hurghada,100.98,2025-11-22,True
Djerba,160.48,2025-11-22,True
Agadir,41.55,2025-11-23,True
