City,Price,Date,Beach
Paris,57.46,2025-12-16,False
Amsterdam,51.61,2025-12-17,False
Rome,59.45,2025-12-16,True
Madrid,49.63,2025-12-16,False
Lisbon,53.11,2025-12-16,True
Athens,87.98,2025-12-16,True
Barcelona,55.88,2025-12-18,True
Berlin,56.64,2025-12-18,False
Milan,48.6,2025-12-17,False
Vienna,67.96,2025-12-20,False
Brussels,72.44,2025-12-17,False
Prague,63.78,2025-12-16,False
Budapest,51.92,2025-12-16,False
Zurich,57.58,2025-12-17,False
Cairo,273.27,2025-12-18,False
Casablanca,98.19,2025-12-16,True
Marrakech,73.35,2025-12-16,False
Tunis,198.82,2025-12-19,True
Algiers,145.75,2025-12-16,True
Tangier,108.01,2025-12-18,True
Beirut,276.66,2025-12-20,True
Amman,196.81,2025-12-16,True
Istanbul,157.33,2025-12-16,True
Doha,284.19,2025-12-16,True
Manama,264.44,2025-12-17,True
Nice,68.49,2025-12-16,True
Santorini,186.66,2025-12-17,True
Albufeira,42.16,2025-12-17,True
Catania,98.62,2025-12-18,True
Malaga,22.84,2025-12-16,True
Dubrovnik,126.38,2025-12-18,True
Naples,87.93,2025-12-17,True
Toulon,187.63,2025-12-17,True
Sharm El Sheikh,140.37,2025-12-16,True
Hurghada,168.87,2025-12-17,True
Djerba,247.37,2025-12-18,True
Essaouira,124.38,2025-12-18,True
Agadir,114.19,2025-12-17,True
