City,Price,Date,Beach
Paris,106.85,2025-07-19,False
Amsterdam,120.25,2025-07-19,False
Rome,94.64,2025-07-17,True
Madrid,130.78,2025-07-18,False
Lisbon,184.97,2025-07-19,True
Athens,146.45,2025-07-17,True
Barcelona,85.6,2025-07-21,True
Berlin,106.85,2025-07-21,False
Milan,129.89,2025-07-21,False
Vienna,162.27,2025-07-18,False
Brussels,126.67,2025-07-17,False
Prague,100.8,2025-07-18,False
Budapest,93.97,2025-07-21,False
Zurich,113.14,2025-07-18,False
Cairo,250.4,2025-07-19,False
Casablanca,199.7,2025-07-20,True
Marrakech,150.45,2025-07-21,False
Algiers,251.52,2025-07-21,True
Tangier,224.45,2025-07-21,True
Beirut,345.21,2025-07-20,True
Amman,313.79,2025-07-17,True
Istanbul,204.24,2025-07-17,True
Doha,263.82,2025-07-20,True
Manama,212.8,2025-07-18,True
Nice,99.01,2025-07-18,True
Santorini,207.12,2025-07-17,True
Albufeira,61.09,2025-07-19,True
Catania,82.32,2025-07-19,True
Malaga,115.12,2025-07-20,True
Dubrovnik,38.14,2025-07-17,True
Naples,119.7,2025-07-19,True
Toulon,258.42,2025-07-21,True
Sharm El Sheikh,225.33,2025-07-18,True
Hurghada,178.18,2025-07-18,True
Djerba,243.36,2025-07-20,True
Essaouira,250.25,2025-07-17,True
Agadir,206.44,2025-07-20,True
