City,Price,Date,Beach
Paris,51.45,2026-01-05,False
Amsterdam,65.2,2026-01-06,False
Rome,61.29,2026-01-03,True
Madrid,45.47,2026-01-06,False
Lisbon,46.88,2026-01-05,True
Athens,65.74,2026-01-06,True
Barcelona,55.36,2026-01-04,True
Berlin,57.33,2026-01-04,False
Milan,52.39,2026-01-05,False
Vienna,50.73,2026-01-07,False
Brussels,58.59,2026-01-07,False
Prague,40.92,2026-01-05,False
Budapest,36.55,2026-01-05,False
Zurich,61.29,2026-01-03,False
Cairo,158.3,2026-01-07,False
Casablanca,82.08,2026-01-06,True
Marrakech,46.93,2026-01-05,False
Tunis,116.45,2026-01-05,True
Algiers,90.74,2026-01-07,True
Tangier,133.95,2026-01-03,True
Beirut,89.27,2026-01-07,True
Amman,59.56,2026-01-04,True
Istanbul,61.29,2026-01-05,True
Doha,217.11,2026-01-06,True
Manama,138.2,2026-01-07,True
Nice,57.33,2026-01-03,True
Santorini,140.41,2026-01-07,True
Albufeira,25.83,2026-01-05,True
Catania,60.26,2026-01-05,True
Malaga,27.16,2026-01-05,True
Dubrovnik,86.3,2026-01-04,True
Naples,55.96,2026-01-07,True
Toulon,137.44,2026-01-06,True
Sharm El Sheikh,72.31,2026-01-02,True
Hurghada,92.62,2026-01-05,True
Djerba,120.54,2026-01-05,True
Essaouira,70.35,2026-01-05,True
Agadir,41.5,2026-01-04,True
