City,Price,Date,Beach
Paris,69.72,2025-11-23,False
Amsterdam,54.78,2025-11-25,False
Rome,48.1,2025-11-23,True
Madrid,68.59,2025-11-25,False
Lisbon,69.73,2025-11-24,True
Athens,77.41,2025-11-25,True
Berlin,88.38,2025-11-27,False
Milan,71.72,2025-11-26,False
Vienna,80.74,2025-11-23,False
Prague,34.63,2025-11-24,False
Budapest,46.68,2025-11-25,False
Cairo,142.61,2025-11-23,False
Casablanca,101.22,2025-11-23,True
Tunis,141.78,2025-11-24,True
Algiers,71.26,2025-11-23,True
Tangier,52.94,2025-11-24,True
Beirut,110.92,2025-11-27,True
Amman,63.71,2025-11-26,True
Istanbul,117.52,2025-11-23,True
Doha,168.58,2025-11-24,True
Manama,151.26,2025-11-24,True
Santorini,129.28,2025-11-27,True
Albufeira,31.64,2025-11-23,True
Catania,66.15,2025-11-26,True
Malaga,40.63,2025-11-25,True
Naples,46.26,2025-11-26,True
Toulon,270.0,2025-11-24,True
Sharm El Sheikh,115.35,2025-11-25,True
Djerba,113.24,2025-11-27,True
Essaouira,75.23,2025-11-23,True
Agadir,33.37,2025-11-23,True
