City,Price,Date,Beach
Paris,66.12,2025-05-13,False
Amsterdam,49.93,2025-05-17,False
Madrid,64.69,2025-05-13,False
Lisbon,93.47,2025-05-17,True
Athens,95.86,2025-05-13,True
Barcelona,66.12,2025-05-13,True
Berlin,54.22,2025-05-13,False
Milan,78.93,2025-05-16,False
Vienna,141.58,2025-05-13,False
Brussels,146.57,2025-05-15,False
Prague,73.05,2025-05-15,False
Tunis,146.42,2025-05-13,True
Algiers,147.75,2025-05-17,True
Tangier,125.6,2025-05-17,True
Amman,185.01,2025-05-13,True
Istanbul,123.63,2025-05-16,True
Manama,149.94,2025-05-15,True
Nice,66.12,2025-05-13,True
Santorini,288.56,2025-05-13,True
Albufeira,38.51,2025-05-13,True
Catania,107.73,2025-05-16,True
Malaga,57.07,2025-05-13,True
Dubrovnik,75.15,2025-05-14,True
Naples,95.86,2025-05-15,True
Toulon,193.46,2025-05-17,True
Hurghada,156.63,2025-05-13,True
Djerba,239.95,2025-05-17,True
Essaouira,172.61,2025-05-15,True
