City,Price,Date,Beach
Paris,85.16,2025-06-04,False
Amsterdam,104.03,2025-06-03,False
Rome,79.2,2025-06-01,True
Madrid,108.37,2025-06-01,False
Athens,97.48,2025-06-02,True
Barcelona,64.05,2025-06-01,True
Berlin,50.4,2025-06-02,False
Vienna,106.11,2025-06-04,False
Brussels,118.73,2025-06-04,False
Prague,37.27,2025-06-02,False
Budapest,50.32,2025-06-02,False
Zurich,109.54,2025-06-02,False
Cairo,133.63,2025-05-31,False
Casablanca,120.77,2025-05-31,True
Marrakech,77.0,2025-06-02,False
Tunis,176.52,2025-05-31,True
Algiers,180.17,2025-06-01,True
Tangier,136.28,2025-06-01,True
Beirut,194.08,2025-06-04,True
Amman,162.05,2025-06-01,True
Doha,175.33,2025-05-31,True
Manama,144.6,2025-06-03,True
Nice,108.09,2025-06-02,True
Catania,39.49,2025-05-31,True
Malaga,67.05,2025-05-31,True
Dubrovnik,76.66,2025-05-31,True
Naples,45.4,2025-05-31,True
Toulon,271.84,2025-06-04,True
Sharm El Sheikh,142.76,2025-06-03,True
Hurghada,117.26,2025-06-02,True
Djerba,246.46,2025-06-04,True
Essaouira,192.83,2025-06-02,True
Agadir,152.35,2025-06-04,True
