City,Price,Date,Beach
Paris,54.23,2025-04-30,False
Amsterdam,62.17,2025-05-01,False
Rome,96.04,2025-04-30,True
Madrid,63.6,2025-04-30,False
Lisbon,126.08,2025-05-01,True
Athens,98.32,2025-05-01,True
Barcelona,54.23,2025-04-30,True
Berlin,79.01,2025-05-01,False
Milan,71.13,2025-04-30,False
Vienna,175.08,2025-05-01,False
Brussels,202.46,2025-05-01,False
Prague,69.36,2025-05-01,False
Budapest,125.72,2025-05-03,False
Zurich,204.85,2025-05-04,False
Cairo,224.65,2025-04-30,False
Casablanca,235.5,2025-04-30,True
Marrakech,66.74,2025-04-30,False
Tunis,175.38,2025-05-04,True
Algiers,143.46,2025-05-04,True
Tangier,234.64,2025-04-30,True
Beirut,233.63,2025-05-03,True
Amman,211.29,2025-05-02,True
Istanbul,112.91,2025-05-02,True
Doha,250.28,2025-05-02,True
Manama,247.32,2025-04-30,True
Nice,66.57,2025-04-30,True
Santorini,219.11,2025-04-30,True
Albufeira,48.7,2025-05-04,True
Catania,137.77,2025-05-02,True
Malaga,47.86,2025-05-04,True
Dubrovnik,63.72,2025-04-30,True
Naples,96.0,2025-05-03,True
Toulon,220.63,2025-04-30,True
Sharm El Sheikh,195.84,2025-05-03,True
Hurghada,181.56,2025-05-04,True
Djerba,199.5,2025-05-04,True
Essaouira,133.91,2025-05-01,True
Agadir,47.71,2025-05-01,True
