City,Price,Date,Beach
Paris,51.46,2025-12-01,False
Amsterdam,81.77,2025-12-03,False
Rome,55.3,2025-12-02,True
Madrid,24.47,2025-12-01,False
Athens,54.94,2025-12-02,True
Barcelona,59.07,2025-12-04,True
Berlin,45.28,2025-11-30,False
Milan,44.51,2025-12-04,False
Vienna,53.44,2025-12-01,False
Brussels,80.47,2025-12-02,False
Prague,54.51,2025-12-01,False
Budapest,51.68,2025-12-03,False
Zurich,48.91,2025-12-03,False
Cairo,167.72,2025-12-02,False
Marrakech,34.82,2025-12-02,False
Tunis,117.46,2025-12-02,True
Algiers,118.39,2025-12-03,True
Beirut,110.38,2025-12-04,True
Istanbul,71.43,2025-12-01,True
Manama,111.4,2025-12-03,True
Nice,54.95,2025-12-02,True
Santorini,113.8,2025-12-04,True
Catania,59.3,2025-12-04,True
Malaga,21.51,2025-12-03,True
Dubrovnik,68.06,2025-12-04,True
Naples,68.82,2025-12-04,True
Toulon,203.39,2025-12-04,True
Sharm El Sheikh,98.6,2025-12-04,True
Hurghada,120.49,2025-12-02,True
Djerba,102.3,2025-12-04,True
Essaouira,129.47,2025-12-01,True
Agadir,33.3,2025-11-30,True
