City,Price,Date,Beach
Paris,79.11,2025-12-25,False
Amsterdam,77.06,2025-12-21,False
Rome,98.7,2025-12-21,True
Madrid,86.02,2025-12-23,False
Lisbon,85.78,2025-12-23,True
Athens,123.16,2025-12-22,True
Barcelona,80.19,2025-12-23,True
Berlin,80.48,2025-12-21,False
Milan,85.98,2025-12-23,False
Vienna,51.64,2025-12-23,False
Brussels,66.66,2025-12-21,False
Prague,46.03,2025-12-23,False
Budapest,64.06,2025-12-25,False
Zurich,83.32,2025-12-23,False
Cairo,278.45,2025-12-25,False
Casablanca,157.87,2025-12-22,True
Marrakech,136.94,2025-12-21,False
Tunis,206.77,2025-12-23,True
Algiers,202.14,2025-12-22,True
Tangier,177.32,2025-12-22,True
Beirut,195.77,2025-12-24,True
Amman,159.67,2025-12-22,True
Istanbul,160.37,2025-12-22,True
Doha,326.16,2025-12-24,True
Manama,322.8,2025-12-24,True
Nice,110.65,2025-12-22,True
Santorini,186.36,2025-12-23,True
Albufeira,57.56,2025-12-20,True
Catania,119.2,2025-12-21,True
Malaga,65.51,2025-12-22,True
Dubrovnik,149.48,2025-12-21,True
Naples,119.17,2025-12-25,True
Toulon,227.95,2025-12-21,True
Sharm El Sheikh,193.21,2025-12-22,True
Hurghada,205.13,2025-12-23,True
Djerba,240.59,2025-12-23,True
Essaouira,145.32,2025-12-22,True
Agadir,116.74,2025-12-24,True
